tipo_servico,profile,skill_pri,skill_name
NUCLEO_SINISTRO_PORTO,NUCLEO_SINISTRO_AUTO,23121364,NUC_SIN_AUTO_PORTO
NUCLEO_SINISTRO_PORTO_ALTERNATIVO,NUCLEO_SINISTRO_AUTO,23121364,NUC_SIN_AUTO_PORTO
NUCLEO_SINISTRO_PORTO_VVD,NUCLEO_SINISTRO_AUTO,23121364,NUC_SIN_AUTO_PORTO
NUCLEO_SINISTRO_PORTO_VVD_ALTERNATIVO,NUCLEO_SINISTRO_AUTO,23121364,NUC_SIN_AUTO_PORTO
NUCLEO_SINISTRO_AIG,NUCLEO_SINISTRO_AUTO,23121364,NUC_SIN_AUTO_PORTO
NUCLEO_BACK_ESPEC_ATIVO,NUCLEO_SINISTRO_AUTO,23121364,NUC_SIN_AUTO_PORTO
NUCLEO_SINISTRO_CHUBB,NUCLEO_SINISTRO_AUTO,23121364,NUC_SIN_AUTO_PORTO
SUPERVISAO_SINISTRO_ATD_SUCURSAIS,NUCLEO_SINISTRO_AUTO,23121384,NUC_SIN_AUTO_SUCURSAL
NUCLEO_CARRO_EXTRA,NUCLEO_SINISTRO_AUTO,23121382,NUC_SIN_CARRO_EXTRA
NUCLEO_CARRO_EXTRA_BV,NUCLEO_SINISTRO_AUTO,23121382,NUC_SIN_CARRO_EXTRA
NUCLEO_SINISTRO_PORTO_CORRETOR,NUCLEO_SINISTRO_AUTO,23121365,NUC_SIN_CORRETOR_PORTO
NUCLEO_FORNEC_PECAS_ITAU,NUCLEO_SINISTRO_AUTO,23121383,NUC_SIN_FORNEC_PECAS_ITAU
NUCLEO_FORNEC_PECAS_PORTO,NUCLEO_SINISTRO_AUTO,23121366,NUC_SIN_FORNEC_PECAS_PORTO
NUCLEO_FORNEC_PECAS_PORTO_ALTERNATIVO,NUCLEO_SINISTRO_AUTO,23121366,NUC_SIN_FORNEC_PECAS_PORTO
NUCLEO_TAREFA_PECAS_ATIVO,NUCLEO_SINISTRO_AUTO,23121366,NUC_SIN_FORNEC_PECAS_PORTO
TAREFA_PECAS_ATIVO,NUCLEO_SINISTRO_AUTO,23121366,NUC_SIN_FORNEC_PECAS_PORTO
MITSUI_AUTO_FROTA_ACOMPANHAMENTO,NUCLEO_SINISTRO_AUTO,23121367,NUC_SIN_FROTA_MITSUI
NUCLEO_SINISTRO_FROTA_BLANKET,NUCLEO_SINISTRO_AUTO,23121368,NUC_SIN_FROTA_PORTO
NUCLEO_SINISTRO_PORTO_FROTA,NUCLEO_SINISTRO_AUTO,23121368,NUC_SIN_FROTA_PORTO
NUCLEO_SINISTRO_OFICINAS_ITAU,NUCLEO_SINISTRO_AUTO,23121369,NUC_SIN_OFICINAS_ITAU
NUCLEO_SINISTRO_PAGAMENTO,NUCLEO_SINISTRO_AUTO,23121370,NUC_SIN_PAGAMENTO
OD_AZUL_SINISTRO_ACOMPANHAMENTO,NUCLEO_SINISTRO_AUTO,23121371,NUC_SIN_POS_AUTO_AZUL
NUCLEO_POSICAO_SINISTRO_AUTO_PREMIUM_AUDI,NUCLEO_SINISTRO_AUTO,23121372,NUC_SIN_POS_AUTO_PREMIUM
NUCLEO_SINISTRO_AUTO_PREMIUM_MERCOSUL,NUCLEO_SINISTRO_AUTO,23121372,NUC_SIN_POS_AUTO_PREMIUM
NUCLEO_POSICAO_SINISTRO_AUTO_PREMIUM,NUCLEO_SINISTRO_AUTO,23121372,NUC_SIN_POS_AUTO_PREMIUM
AZUL_R3_POSICAO,NUCLEO_SINISTRO_AUTO,23121385,NUC_SIN_POS_AUTO_R3_AZUL
NUCLEO_FROTA_POSICAO,NUCLEO_SINISTRO_AUTO,23121373,NUC_SIN_POS_FROTA_PORTO
NUCLEO_POSICAO_FROTA_BLANKET,NUCLEO_SINISTRO_AUTO,23121373,NUC_SIN_POS_FROTA_PORTO
ESPECIALISTA_PRODUTOR_SINISTRO,NUCLEO_SINISTRO_AUTO,23121374,NUC_SIN_PRODUTOR
NUCLEO_TRANSF_APP_RCF,NUCLEO_SINISTRO_AUTO,23121375,NUC_SIN_TRANSF_APP_RCF
NUCLEO_TRANSF_RCO,NUCLEO_SINISTRO_AUTO,23121376,NUC_SIN_TRANSF_RCO
NUCLEO_SINISTRO_VISTORIA,NUCLEO_SINISTRO_AUTO,23121377,NUC_SIN_VISTORIA
ITAU_APOL_RESID_PER,NUCLEO_SINISTRO_RE,23121391,AVISO_SIN_ITAU_RESID_APOLICE
ITAU_APOL_RESID_UNI,NUCLEO_SINISTRO_RE,23121391,AVISO_SIN_ITAU_RESID_APOLICE
ITAU_APOLICE_RESID,NUCLEO_SINISTRO_RE,23121391,AVISO_SIN_ITAU_RESID_APOLICE
ITAU_SINISTRO_RESID,NUCLEO_SINISTRO_RE,23121392,AVISO_SIN_ITAU_RESID_AVISO
ITAU_SIN_AVI_RESID_PER,NUCLEO_SINISTRO_RE,23121392,AVISO_SIN_ITAU_RESID_AVISO
ITAU_SIN_AVI_RESID_UNI,NUCLEO_SINISTRO_RE,23121392,AVISO_SIN_ITAU_RESID_AVISO
ITAU_CANCEL_RESID,NUCLEO_SINISTRO_RE,23121393,AVISO_SIN_ITAU_RESID_CANCEL
ITAU_CANCEL_RESID_PER,NUCLEO_SINISTRO_RE,23121393,AVISO_SIN_ITAU_RESID_CANCEL
ITAU_CANCEL_RESID_UNI,NUCLEO_SINISTRO_RE,23121393,AVISO_SIN_ITAU_RESID_CANCEL
ITAU_COBR_RESID,NUCLEO_SINISTRO_RE,23121394,AVISO_SIN_ITAU_RESID_COBRANCA
ITAU_COBR_RESID_PER,NUCLEO_SINISTRO_RE,23121394,AVISO_SIN_ITAU_RESID_COBRANCA
ITAU_COBR_RESID_UNI,NUCLEO_SINISTRO_RE,23121394,AVISO_SIN_ITAU_RESID_COBRANCA
ITAU_ENDOS_RESID,NUCLEO_SINISTRO_RE,23121395,AVISO_SIN_ITAU_RESID_ENDOSSO
ITAU_ENDOS_RESID_PER,NUCLEO_SINISTRO_RE,23121395,AVISO_SIN_ITAU_RESID_ENDOSSO
ITAU_ENDOS_RESID_UNI,NUCLEO_SINISTRO_RE,23121395,AVISO_SIN_ITAU_RESID_ENDOSSO
ITAU_WORKSITE_RESID,NUCLEO_SINISTRO_RE,23121396,AVISO_SIN_ITAU_RESID_WORKSITE
SINISTRO_AVISO_RE_CORRETOR,NUCLEO_SINISTRO_RE,23121397,AVISO_SIN_RE_CORRETOR
SINISTRO_AVISO_621_MI_RE,NUCLEO_SINISTRO_RE,23121398,AVISO_SIN_RE_PORTO
SINISTRO_AVISO_TRANSF_NR_RE,NUCLEO_SINISTRO_RE,23121398,AVISO_SIN_RE_PORTO
OD_RE_SINISTRO_AVISO_TRANSF_NR,NUCLEO_SINISTRO_RE,23121398,AVISO_SIN_RE_PORTO
SINISTRO_AVISO_SICOOB_RE,NUCLEO_SINISTRO_RE,23121398,AVISO_SIN_RE_PORTO
SINISTRO_ACAO_ERRO_RE,NUCLEO_SINISTRO_RE,23121398,AVISO_SIN_RE_PORTO
SINISTRO_AVISO_621_RE,NUCLEO_SINISTRO_RE,23121398,AVISO_SIN_RE_PORTO
SINISTRO_AVISO_RE,NUCLEO_SINISTRO_RE,23121398,AVISO_SIN_RE_PORTO
SINISTRO_CONECTA_RE,NUCLEO_SINISTRO_RE,23121398,AVISO_SIN_RE_PORTO
OD_RE_SINISTRO_AVISO_621,NUCLEO_SINISTRO_RE,23121398,AVISO_SIN_RE_PORTO
OD_RE_SINISTRO_AVISO,NUCLEO_SINISTRO_RE,23121398,AVISO_SIN_RE_PORTO
SINISTRO_PREMIUM_621_AVISO_RE,NUCLEO_SINISTRO_RE,23121399,AVISO_SIN_RE_PREMIUM
SINISTRO_RENNER_RE,NUCLEO_SINISTRO_RE,23121400,AVISO_SIN_RE_RENNER
SINISTRO_AVISO_TRANSPORTES_RE,NUCLEO_SINISTRO_RE,23121401,AVISO_SIN_RE_TRANSP
ITAU_SAC_CANCELAMENTO,NUCLEO_SINISTRO_RE,23121404,SAC_DEC_CANC_RESID_ITAU
ITAU_SAC_DEMAIS,NUCLEO_SINISTRO_RE,23121405,SAC_DEC_GERAL_ITAU
ITAU_SAC_INFORMACAO,NUCLEO_SINISTRO_RE,23121406,SAC_DEC_INFO_RESID_ITAU
NUCLEO_SAC_DEC_PORTO_RE,NUCLEO_SINISTRO_RE,23121408,SAC_DEC_RE_PORTO
NUCLEO_SAC_RENNER_RE,NUCLEO_SINISTRO_RE,23121579,SAC_DEC_RE_RENNER
ITAU_SAC_RECLAMACAO,NUCLEO_SINISTRO_RE,23121409,SAC_DEC_REC_RESID_ITAU
NUCLEO_SAC_DEC_TRANSPORTE,NUCLEO_SINISTRO_RE,23121410,SAC_DEC_TRANSP
NUCLEO_SAC_DEC_TRB_TRANSP,NUCLEO_SINISTRO_RE,23121410,SAC_DEC_TRANSP
OD_TRANSPORTES_SAC_DECRETO,NUCLEO_SINISTRO_RE,23121410,SAC_DEC_TRANSP
ASSIST_SANTANDER,SANTANDER,23121091,ASSIST_SANTANDER
ASSIST_INTER_SANTANDER,SANTANDER,23121092,ASSIST_INTER_SANTANDER
ASSIST_ESPEC_SANTANDER,SANTANDER,23121093,ASSIST_ESPEC_SANTANDER
ASSIST_SIN_SANTANDER,SANTANDER,23121094,ASSIST_SIN_SANTANDER
OD_RFC_ALUGUEL_CLIENTE,RFC,25166101,RFC_ALUGUEL
OD_RFC_ALUGUEL_PRIORIDADESAC,RFC,25166101,RFC_ALUGUEL
OD_RFC_ALUGUEL_CORRETOR,RFC,25166101,RFC_ALUGUEL
OD_RFC_ALUGUEL_MI,RFC,25166101,RFC_ALUGUEL
OD_RFC_CAPITALIZACAO_MI,RFC,25166105,FINANCIAMENTO_CAP
OD_RFC_PORTO_ALUGUEL_EMISSAO,RFC,25166106,RFC_EMISSAO_ALUGUEL
OD_RFC_GARANTIA_EMISSAO,RFC,25166108,RFC_EMISSAO_GARANTIA
OD_RFC_ALUGUEL_PRODUCAO_EMISSAO,RFC,25166110,RFC_EMISSAO_PROD_ALUGUEL
OD_RFC_EMISSAO_ALUGUEL_PRODUCAO,RFC,25166110,RFC_EMISSAO_PROD_ALUGUEL
OD_RFC_GARANTIA_PRIORIDADESAC,RFC,25166111,RFC_GARANTIA
OD_RFC_NR,RFC,25166112,RFC_GERAL
OD_RFC_GOC_MI,RFC,25166113,RFC_GOC
OD_RFC_PORTO_ALUGUEL_HELP_DESK,RFC,25166114,RFC_HD_ALUGUEL
OD_RFC_PORTOCAP_PRIORIDADESAC,RFC,25166117,FINANCIAMENTO_PORTOCAP
OD_RFC_PORTOCAP_CLIENTE,RFC,25166117,FINANCIAMENTO_PORTOCAP
OD_RFC_PORTOCAP_CORRETOR,RFC,25166117,FINANCIAMENTO_PORTOCAP
OD_RFC_PORTOCAP_FUNCIONARIO,RFC,25166117,FINANCIAMENTO_PORTOCAP
OD_RFC_ALUGUEL_PRODUCAO,RFC,25166118,RFC_PROD_ALUGUEL
OD_RE_SINISTRO_RFC_IMOBILIARIA,RFC,25166119,RFC_SINISTRO_RE
OD_RE_SINISTRO_RFC,RFC,25166119,RFC_SINISTRO_RE
OD_RE_SINISTRO_RFC_GARANTIA,RFC,25166100,RFC_SINISTRO_RE_GARANTIA
OD_RFC_SAC_DECRETO_PORTO_ALUGUEL,RFC,25166102,SAC_DEC_RFC_ALUGUEL
OD_RFC_SAC_DECRETO_PORTOCAP,RFC,25166103,SAC_DEC_FINANCIAMENTO_PORTOCAP
SUPERVISOR_RFC,RFC,25166107,RFC_SUP
OD_RFC_ALUGUEL_ITAU_FUNCIONARIO,RFC,25166101,RFC_ALUGUEL
OD_RFC_GARANTIA_CLIENTE,RFC,25166111,RFC_GARANTIA
OD_RFC_GARANTIA_CORRETOR,RFC,25166111,RFC_GARANTIA
OD_RFC_GARANTIA_PORTO_ALUGUEL_SINISTRO,RFC,25166101,RFC_ALUGUEL
OD_RFC_PRODUTO_ALUGUEL_FUNC,RFC,25166101,RFC_ALUGUEL
CDC_RFC_SUPERVISAO,RFC,25166107,RFC_SUP
OD_CONSORCIO_APOIO_OPERACAO,CONSORCIO,25166198,CONSORCIO_APOIO_OPER
OD_CONSORCIO_ASSEMBLEIA_FALAR_ATENDENTE,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_ASSUNTOS_CLIENTES_CORRETOR,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_BOLETO_CODIGO_BARRAS_ENVIADO_VIA_SMS_FALAR_ATENDENTE,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_BOLETO_COTA_SEM_EMAIL_CADASTRADO_FALAR_ATENDENTE,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_BOLETO_COTA_SEM_EMAIL_CELULAR_CADASTRADOS,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_BOLETO_FALAR_ATENDENTE,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_BOLETO_INFO_PARCELA,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_BOLETO_PARCELA_FALAR_ATENDENTE,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_BOLETO_SEGUNDA_VIA_ENVIADO_EMAIL_FALAR_ATENDENTE,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_CLIENTE_PRIORITARIO,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_CORRETORES_ERRO_SERVICO,CONSORCIO,25166195,CONSORCIO_COR_GERAL
OD_CONSORCIO_CORRETORES_SP_CAPITAL,CONSORCIO,25166196,CONSORCIO_COR_SP_CAPITAL
OD_CONSORCIO_CORRETORES_SP_INTERIOR,CONSORCIO,25166199,CONSORCIO_COR_SP_INTERIOR
OD_CONSORCIO_COTA_COBRANCA,CONSORCIO,25166194,CONSORCIO_COBRANCA
OD_CONSORCIO_COTA_CONTEMPLADA_BOLETO_LANCE,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_COTA_EM_ATRASO_BOLETO_INDISPONIVEL,CONSORCIO,25166194,CONSORCIO_COBRANCA
OD_CONSORCIO_GERAL_CONTEMPLADO_COM_BEM_ALTERACAO_CADASTRAL,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_GERAL_CONTEMPLADO_COM_BEM_FALAR_ATENDENTE,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_GERAL_CONTEMPLADO_SEM_BEM_ALTERACAO_CADASTRAL,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_GERAL_CONTEMPLADO_SEM_BEM_FALAR_ATENDENTE,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_GERAL_NAO_CONTEMPLADO_ALTERACAO_CADASTRAL,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_GERAL_NAO_CONTEMPLADO_ALTERACAO_CREDITO,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_GERAL_NAO_CONTEMPLADO_FALAR_ATENDENTE,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_INFO_VALIDA_COTA,CONSORCIO,25166203,CONSORCIO_COTA
OD_CONSORCIO_INICIAL_TIMEOUT_CLIENTE_NAO_IDENTIFICADO,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_LANCE_COTA_SEM_LANCE_OFERTADO_FALAR_ATENDENTE,CONSORCIO,25166203,CONSORCIO_COTA
OD_CONSORCIO_LANCE_OFERTA_EFETIVADA_FALAR_ATENDENTE,CONSORCIO,25166206,CONSORCIO_LANCE
OD_CONSORCIO_LANCE_OFERTA_NAO_EFETIVADA_FALAR_ATENDENTE,CONSORCIO,25166206,CONSORCIO_LANCE
OD_CONSORCIO_LANCE_OFERTADO_FALAR_ATENDENTE,CONSORCIO,25166206,CONSORCIO_LANCE
OD_CONSORCIO_LISTAEMERGENCIAL,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_MI,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_NR,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_PRIORIDADESAC,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_RNP_BACEN,CONSORCIO,25166204,CONSORCIO_RNP_BACEN
OD_CONSORCIO_SAC_DECRETO,CONSORCIO,25166207,SAC_DEC_CONSORCIO
OD_CONSORCIO_SAC_DECRETO_TENTATIVAS_EXCEDIDAS,CONSORCIO,25166207,SAC_DEC_CONSORCIO
OD_CONSORCIO_TENTATIVAS_EXCEDIDAS_GERAL,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_VALIDA_COTA_BLOQUEADA,CONSORCIO,25166203,CONSORCIO_COTA
OD_CONSORCIO_VALIDA_COTA_CANCELADA,CONSORCIO,25166203,CONSORCIO_COTA
OD_CONSORCIO_VALIDA_COTA_GRUPO_ENCERRADO,CONSORCIO,25166203,CONSORCIO_COTA
OD_CONSORCIO_VALIDA_COTA_MAIS_2_COTAS,CONSORCIO,25166203,CONSORCIO_COTA
OD_CONSORCIO_VALIDA_COTA_QUITADA,CONSORCIO,25166203,CONSORCIO_COTA
OD_CONSORCIO_VALIDA_COTA_TRANSFERIDA,CONSORCIO,25166203,CONSORCIO_COTA
OD_COTA_GRUPO_ENCERRADO,CONSORCIO,25166203,CONSORCIO_COTA
CONSORCIO_CONQUISTA_SUPERVISAO,CONSORCIO,25166200,CONSORCIO_SUP
PAT_SAUDE_ALO_PEDIATRA_PORTO,CENTRAL_SAUDE,25166282,SAUDE_ALO_SAUDE_PORTO
PAT_SAUDE_CARENCIAS_PORTO,CENTRAL_SAUDE,25166278,SAUDE_CARENCIA_PORTO
PAT_SAUDE_CARENCIAS_PORTO_NR,CENTRAL_SAUDE,25166278,SAUDE_CARENCIA_PORTO
PAT_SAUDE_CARENCIAS_PORTO_MI,CENTRAL_SAUDE,25166278,SAUDE_CARENCIA_PORTO
PAT_SAUDE_CARENCIAS_PORTO_ATT,CENTRAL_SAUDE,25166278,SAUDE_CARENCIA_PORTO
PAT_SAUDE_COBRANCA_PORTO,CENTRAL_SAUDE,25166276,SAUDE_COBRANCA_PORTO
PAT_SAUDE_COBRANCA_PORTO_NR,CENTRAL_SAUDE,25166276,SAUDE_COBRANCA_PORTO
PAT_SAUDE_COBRANCA_PORTO_MI,CENTRAL_SAUDE,25166276,SAUDE_COBRANCA_PORTO
PAT_SAUDE_COBRANCA_PORTO_ATT,CENTRAL_SAUDE,25166276,SAUDE_COBRANCA_PORTO
PAT_SAUDE_EXAMES_PORTO,CENTRAL_SAU_ODONTO,29269626,SAUDE_EXAMES_PORTO
PAT_SAUDE_EXAMES_PORTO_NR,CENTRAL_SAU_ODONTO,29269626,SAUDE_EXAMES_PORTO
PAT_SAUDE_EXAMES_PORTO_MI,CENTRAL_SAU_ODONTO,29269626,SAUDE_EXAMES_PORTO
PAT_SAUDE_EXAMES_PORTO_ATT,CENTRAL_SAU_ODONTO,29269626,SAUDE_EXAMES_PORTO
PAT_SAUDE_REEMBOLSO_PORTO,CENTRAL_SAUDE,25166254,SAUDE_REEMBOLSO_PORTO
PAT_SAUDE_REEMBOLSO_PORTO_NR,CENTRAL_SAUDE,25166254,SAUDE_REEMBOLSO_PORTO
PAT_SAUDE_REEMBOLSO_PORTO_MI,CENTRAL_SAUDE,25166254,SAUDE_REEMBOLSO_PORTO
PAT_SAUDE_REEMBOLSO_PORTO_ATT,CENTRAL_SAUDE,25166254,SAUDE_REEMBOLSO_PORTO
PAT_SAUDE_REDE_PORTO,CENTRAL_SAUDE,25166256,SAUDE_REDE_PORTO
PAT_SAUDE_OURO_SP_REDE_CREDENCIADA,CENTRAL_SAUDE,25166256,SAUDE_REDE_PORTO
PAT_SAUDE_REDE_PORTO_NR,CENTRAL_SAUDE,25166256,SAUDE_REDE_PORTO
PAT_SAUDE_REDE_PORTO_MI,CENTRAL_SAUDE,25166256,SAUDE_REDE_PORTO
PAT_SAUDE_REDE_PORTO_ATT,CENTRAL_SAUDE,25166256,SAUDE_REDE_PORTO
PAT_SAUDE_REDE_SMS_PORTO,CENTRAL_SAUDE,25166256,SAUDE_REDE_PORTO
PAT_SAUDE_INTERNACAO_PORTO,CENTRAL_SAU_ODONTO,29269628,SAUDE_INTERNACAO_PORTO
PAT_SAUDE_INTERNACAO_PORTO_NR,CENTRAL_SAU_ODONTO,29269628,SAUDE_INTERNACAO_PORTO
PAT_SAUDE_INTERNACAO_PORTO_MI,CENTRAL_SAU_ODONTO,29269628,SAUDE_INTERNACAO_PORTO
PAT_SAUDE_INTERNACAO_PORTO_ATT,CENTRAL_SAU_ODONTO,29269628,SAUDE_INTERNACAO_PORTO
PAT_SAUDE_COBERTURA_PORTO,CENTRAL_SAUDE,25166277,SAUDE_COBERTURA_PORTO
PAT_SAUDE_COBERTURA_PORTO_NR,CENTRAL_SAUDE,25166277,SAUDE_COBERTURA_PORTO
PAT_SAUDE_COBERTURA_PORTO_MI,CENTRAL_SAUDE,25166277,SAUDE_COBERTURA_PORTO
PAT_SAUDE_COBERTURA_PORTO_ATT,CENTRAL_SAUDE,25166277,SAUDE_COBERTURA_PORTO
PAT_SAUDE_OUTROS_ASSUNTOS_PORTO,CENTRAL_SAUDE,25166274,SAUDE_GERAL_PORTO
PAT_SAUDE_OUTROS_ASSUNTOS_PORTO_NR,CENTRAL_SAUDE,25166274,SAUDE_GERAL_PORTO
PAT_SAUDE_OUTROS_ASSUNTOS_PORTO_MI,CENTRAL_SAUDE,25166274,SAUDE_GERAL_PORTO
PAT_SAUDE_OUTROS_ASSUNTOS_PORTO_ATT,CENTRAL_SAUDE,25166274,SAUDE_GERAL_PORTO
PAT_SAUDE_MENUREDUZIDO_PORTO,CENTRAL_SAUDE,29269627,SAUDE_MENU_REDUZIDO_PORTO
PAT_SAUDE_MENU_REDUZIDO_PORTO,CENTRAL_SAUDE,29269627,SAUDE_MENU_REDUZIDO_PORTO
PAT_SAUDE_MENUREDUZIDO_PORTO_NR,CENTRAL_SAUDE,29269627,SAUDE_MENU_REDUZIDO_PORTO
PAT_SAUDE_MENU_REDUZIDO_PORTO_NR,CENTRAL_SAUDE,29269627,SAUDE_MENU_REDUZIDO_PORTO
PAT_SAUDE_MENU_REDUZIDO_PORTO_MI,CENTRAL_SAUDE,29269627,SAUDE_MENU_REDUZIDO_PORTO
PAT_SAUDE_MENU_REDUZIDO_ATT,CENTRAL_SAUDE,29269627,SAUDE_MENU_REDUZIDO_PORTO
SAUDE_CAP_PORTO,CENTRAL_SAU_ODONTO,29269629,SAUDE_CAP_PORTO
SAUDE_VIP,CENTRAL_SAUDE,25166274,SAUDE_GERAL_PORTO
PAT_SAUDE_NIP,CENTRAL_SAUDE,25166271,SAUDE_NIP_PORTO
PAT_SAUDE_ODONTO_PORTO,CENTRAL_SAU_ODONTO,25166263,SAUDE_ODONTO_PORTO
PAT_SAUDE_ODONTO_PORTO_HOLYDAY,CENTRAL_SAU_ODONTO,25166263,SAUDE_ODONTO_PORTO
PAT_SAUDE_ACAO_ERRO_PORTOMED,CENTRAL_SAUDE,25166274,SAUDE_GERAL_PORTO
PAT_SAUDE_ACAO_ERRO_HL_PORTOMED,CENTRAL_SAUDE,25166274,SAUDE_GERAL_PORTO
PAT_SAUDE_INDISP_URA_PORTOMED,CENTRAL_SAUDE,25166278,SAUDE_CARENCIA_PORTO
PAT_SAUDE_CARENCIAS_PORTOMED,CENTRAL_SAUDE,25166278,SAUDE_CARENCIA_PORTO
PAT_SAUDE_INTERNACAO_PORTOMED,CENTRAL_SAU_ODONTO,29269628,SAUDE_INTERNACAO_PORTO
PAT_SAUDE_REEMBOLSO_PORTOMED,CENTRAL_SAUDE,25166254,SAUDE_REEMBOLSO_PORTO
PAT_SAUDE_REDE_PORTOMED,CENTRAL_SAUDE,25166256,SAUDE_REDE_PORTO
PAT_SAUDE_REDE_SMS_PORTOMED,CENTRAL_SAUDE,25166256,SAUDE_REDE_PORTO
PAT_SAUDE_MENU_REDUZIDO_PORTOMED,CENTRAL_SAUDE,25166274,SAUDE_GERAL_PORTO
SAUDE_BACKOFFICE_HOME,CENTRAL_SAUDE,25166274,SAUDE_GERAL_PORTO
SAUDE_BACKOFFICE,CENTRAL_SAUDE,25166274,SAUDE_GERAL_PORTO
OD_SAUDE_CANAL_MEDICO_INTERNACAO,CENTRAL_SAUDE,25166280,SAUDE_CANAL_MEDICO_PORTO
OD_SAUDE_CANAL_MEDICO_INTERNACAO_ITAU,CENTRAL_SAUDE,25166281,SAUDE_CANAL_MEDICO_ITAU
OD_SAUDE_CANAL_MEDICO_EXAMES,CENTRAL_SAUDE,25166280,SAUDE_CANAL_MEDICO_PORTO
OD_SAUDE_CANAL_MEDICO_EXAMES_ITAU,CENTRAL_SAUDE,25166281,SAUDE_CANAL_MEDICO_ITAU
OD_SAUDE_MEDICO_INTER_ADEQUACAO,CENTRAL_SAUDE,25166280,SAUDE_CANAL_MEDICO_PORTO
OD_SAUDE_MEDICO_INTER_URG,CENTRAL_SAUDE,25166280,SAUDE_CANAL_MEDICO_PORTO
PAT_SAUDE_ANALISE_ESPECIAL,CENTRAL_SAUDE,25166274,SAUDE_GERAL_PORTO
PAT_SAUDE_REDE_ITAU,CENTRAL_SAUDE,25166257,SAUDE_REDE_ITAU
PAT_SAUDE_REDE_ITAU_MI,CENTRAL_SAUDE,25166257,SAUDE_REDE_ITAU
PAT_SAUDE_REDE_SMS_ITAU,CENTRAL_SAUDE,25166257,SAUDE_REDE_ITAU
PAT_SAUDE_CARENCIAS_ITAU,CENTRAL_SAUDE,25166279,SAUDE_CARENCIA_ITAU
PAT_SAUDE_CARENCIAS_ITAU_MI,CENTRAL_SAUDE,25166279,SAUDE_CARENCIA_ITAU
PAT_SAUDE_CARTEIRINHA_ITAU,CENTRAL_SAUDE,25166275,SAUDE_GERAL_ITAU
PAT_SAUDE_CELULA_PREMIUM_ITAU,CENTRAL_SAU_ODONTO,25166250,SAUDE_VIP_ITAU
PAT_SAUDE_REEMBOLSO_ITAU,CENTRAL_SAU_ODONTO,25166255,SAUDE_REEMBOLSO_ITAU
PAT_SAUDE_MENSALIDADE_ITAU,CENTRAL_SAU_ODONTO,25166272,SAUDE_MENSALIDADE_ITAU
PAT_SAUDE_REEMBOLSO_ITAU_MI,CENTRAL_SAU_ODONTO,25166255,SAUDE_REEMBOLSO_ITAU
PAT_SAUDE_MENSALIDADE_ITAU_MI,CENTRAL_SAU_ODONTO,25166272,SAUDE_MENSALIDADE_ITAU
PAT_SAUDE_MENU_REDUZIDO_ITAU,CENTRAL_SAUDE,25166275,SAUDE_GERAL_ITAU
PAT_SAUDE_MENU_REDUZIDO_ITAU_MI,CENTRAL_SAUDE,25166275,SAUDE_GERAL_ITAU
SAUDE_CAP_ITAU,CENTRAL_SAU_ODONTO,29269632,SAUDE_CAP_ITAU
SAUDE_VIP_ITAU,CENTRAL_SAU_ODONTO,25166250,SAUDE_VIP_ITAU
PAT_SAUDE_PME_CORRETOR,CENTRAL_SAU_ODONTO,25166258,SAUDE_PME
PAT_SAUDE_PME_EMPRESA,CENTRAL_SAU_ODONTO,25166258,SAUDE_PME
SAC_SAUDE_PORTO,CENTRAL_SAU_ODONTO,25166283,SAC_DEC_SAUDE_PORTO
SAC_SAUDE_PORTO_INFORMACAO,CENTRAL_SAU_ODONTO,25166283,SAC_DEC_SAUDE_PORTO
SAC_SAUDE_PORTO_CANCELAMENTO,CENTRAL_SAU_ODONTO,25166283,SAC_DEC_SAUDE_PORTO
